,Make,Model,price,Doors,Riding Capacity,Overall Length (mm),Overall Width (mm),Overall Height (mm),Wheelbase (mm),Weight (kg),Maximum Power (kW),Displacement (cc),Bore (mm),Stroke (mm),Fuel Tank Equipment (L),year of launch,displacement-based class
216,TOYOTA,TOYOTA CAMRY,1674000,4,5,4600,1695,1395,2600,1210,103,1998,86,86,60,1991,mid-range
217,TOYOTA,TOYOTA CAMRY,1687000,4,5,4600,1695,1395,2600,1210,103,1998,86,86,60,1991,mid-range
218,TOYOTA,TOYOTA CAMRY,1716000,4,5,4600,1695,1410,2600,1280,99,1998,86,86,60,1991,mid-range
219,TOYOTA,TOYOTA CAMRY,1733000,4,5,4600,1695,1395,2600,1220,103,1998,86,86,60,1991,mid-range
220,TOYOTA,TOYOTA CAMRY,1739000,4,5,4600,1695,1410,2600,1310,99,1998,86,86,60,1991,mid-range
221,TOYOTA,TOYOTA CAMRY,1767000,4,5,4600,1695,1395,2600,1240,103,1998,86,86,60,1991,mid-range
222,TOYOTA,TOYOTA CAMRY,1793000,4,5,4600,1695,1395,2600,1250,103,1998,86,86,60,1991,mid-range
223,TOYOTA,TOYOTA CAMRY,1815000,4,5,4600,1695,1410,2600,1310,99,1998,86,86,60,1991,mid-range
224,TOYOTA,TOYOTA CAMRY,1826000,4,5,4600,1695,1395,2600,1250,103,1998,86,86,60,1991,mid-range
225,TOYOTA,TOYOTA CAMRY,1886000,4,5,4600,1695,1395,2600,1280,103,1998,86,86,60,1991,mid-range
226,TOYOTA,TOYOTA CAMRY,1936000,4,5,4600,1695,1410,2600,1340,99,1998,86,86,60,1991,mid-range
227,TOYOTA,TOYOTA CAMRY,1971000,4,5,4600,1695,1395,2600,1240,121,1998,86,86,60,1991,mid-range
228,TOYOTA,TOYOTA CAMRY,2035000,4,5,4600,1695,1410,2600,1370,99,1998,86,86,60,1991,mid-range
229,TOYOTA,TOYOTA CAMRY,2051000,4,5,4600,1695,1395,2600,1260,121,1998,86,86,60,1991,mid-range
230,TOYOTA,TOYOTA CAMRY,2064000,4,5,4600,1695,1395,2600,1270,121,1998,86,86,60,1991,mid-range
231,TOYOTA,TOYOTA CAMRY,2144000,4,5,4600,1695,1395,2600,1300,121,1998,86,86,60,1991,mid-range
232,TOYOTA,TOYOTA CAMRY,2198000,4,5,4670,1695,1380,2600,1380,129,2496,87.5,69.2,60,1991,mid-range
233,TOYOTA,TOYOTA CAMRY,2369000,4,5,4670,1695,1380,2600,1380,129,2496,87.5,69.2,60,1991,mid-range
234,TOYOTA,TOYOTA CAMRY,2429000,4,5,4670,1695,1380,2600,1410,129,2496,87.5,69.2,60,1991,mid-range
235,TOYOTA,TOYOTA CAMRY,2633000,4,5,4670,1695,1380,2600,1400,129,2496,87.5,69.2,60,1991,mid-range
236,TOYOTA,TOYOTA CAMRY,2693000,4,5,4670,1695,1380,2600,1430,129,2496,87.5,69.2,60,1991,mid-range
237,TOYOTA,TOYOTA CAMRY,1247000,4,5,4600,1695,1395,2600,1130,85,1838,82.5,86,60,1990,mid-range
238,TOYOTA,TOYOTA CAMRY,1321000,4,5,4600,1695,1395,2600,1130,85,1838,82.5,86,60,1990,mid-range
239,TOYOTA,TOYOTA CAMRY,1322000,4,5,4600,1695,1395,2600,1160,85,1838,82.5,86,60,1990,mid-range
240,TOYOTA,TOYOTA CAMRY,1396000,4,5,4600,1695,1395,2600,1160,85,1838,82.5,86,60,1990,mid-range
241,TOYOTA,TOYOTA CAMRY,1474000,4,5,4600,1695,1395,2600,1150,85,1838,82.5,86,60,1990,mid-range
242,TOYOTA,TOYOTA CAMRY,1549000,4,5,4600,1695,1395,2600,1180,85,1838,82.5,86,60,1990,mid-range
243,TOYOTA,TOYOTA CAMRY,1607000,4,5,4600,1695,1395,2600,1180,85,1838,82.5,86,60,1990,mid-range
244,TOYOTA,TOYOTA CAMRY,1682000,4,5,4600,1695,1395,2600,1210,85,1838,82.5,86,60,1990,mid-range
245,TOYOTA,TOYOTA CAMRY,1497000,4,5,4600,1695,1395,2600,1220,67,1974,86,85,60,1990,mid-range
246,TOYOTA,TOYOTA CAMRY,1572000,4,5,4600,1695,1395,2600,1250,67,1974,86,85,60,1990,mid-range
247,TOYOTA,TOYOTA CAMRY,1771000,4,5,4600,1695,1395,2600,1270,67,1974,86,85,60,1990,mid-range
248,TOYOTA,TOYOTA CAMRY,1846000,4,5,4600,1695,1395,2600,1300,67,1974,86,85,60,1990,mid-range
249,TOYOTA,TOYOTA CAMRY,2036000,4,5,4670,1695,1380,2600,1350,103,1992,78,69.5,60,1990,mid-range
250,TOYOTA,TOYOTA CAMRY,2129000,4,5,4670,1695,1380,2600,1370,103,1992,78,69.5,60,1990,mid-range
251,TOYOTA,TOYOTA CAMRY,2144000,4,5,4670,1695,1380,2600,1350,103,1992,78,69.5,60,1990,mid-range
252,TOYOTA,TOYOTA CAMRY,2204000,4,5,4670,1695,1380,2600,1380,103,1992,78,69.5,60,1990,mid-range
253,TOYOTA,TOYOTA CAMRY,2237000,4,5,4670,1695,1380,2600,1370,103,1992,78,69.5,60,1990,mid-range
254,TOYOTA,TOYOTA CAMRY,2297000,4,5,4670,1695,1380,2600,1400,103,1992,78,69.5,60,1990,mid-range
255,TOYOTA,TOYOTA CAMRY,2358000,4,5,4670,1695,1380,2600,1360,103,1992,78,69.5,60,1990,mid-range
256,TOYOTA,TOYOTA CAMRY,2418000,4,5,4670,1695,1380,2600,1390,103,1992,78,69.5,60,1990,mid-range
257,TOYOTA,TOYOTA CAMRY,2451000,4,5,4670,1695,1380,2600,1380,103,1992,78,69.5,60,1990,mid-range
258,TOYOTA,TOYOTA CAMRY,2511000,4,5,4670,1695,1380,2600,1410,103,1992,78,69.5,60,1990,mid-range
259,TOYOTA,TOYOTA CAMRY,1594000,4,5,4600,1695,1395,2600,1180,103,1998,86,86,60,1990,mid-range
260,TOYOTA,TOYOTA CAMRY,1640000,4,5,4600,1695,1410,2600,1280,99,1998,86,86,60,1990,mid-range
261,TOYOTA,TOYOTA CAMRY,1674000,4,5,4600,1695,1395,2600,1210,103,1998,86,86,60,1990,mid-range
262,TOYOTA,TOYOTA CAMRY,1687000,4,5,4600,1695,1395,2600,1210,103,1998,86,86,60,1990,mid-range
263,TOYOTA,TOYOTA CAMRY,1733000,4,5,4600,1695,1395,2600,1220,103,1998,86,86,60,1990,mid-range
264,TOYOTA,TOYOTA CAMRY,1739000,4,5,4600,1695,1410,2600,1310,99,1998,86,86,60,1990,mid-range
265,TOYOTA,TOYOTA CAMRY,1767000,4,5,4600,1695,1395,2600,1240,103,1998,86,86,60,1990,mid-range
266,TOYOTA,TOYOTA CAMRY,1793000,4,5,4600,1695,1395,2600,1250,103,1998,86,86,60,1990,mid-range
267,TOYOTA,TOYOTA CAMRY,1826000,4,5,4600,1695,1395,2600,1250,103,1998,86,86,60,1990,mid-range
268,TOYOTA,TOYOTA CAMRY,1886000,4,5,4600,1695,1395,2600,1280,103,1998,86,86,60,1990,mid-range
269,TOYOTA,TOYOTA CAMRY,1936000,4,5,4600,1695,1410,2600,1340,99,1998,86,86,60,1990,mid-range
270,TOYOTA,TOYOTA CAMRY,1971000,4,5,4600,1695,1395,2600,1240,121,1998,86,86,60,1990,mid-range
271,TOYOTA,TOYOTA CAMRY,2035000,4,5,4600,1695,1410,2600,1370,99,1998,86,86,60,1990,mid-range
272,TOYOTA,TOYOTA CAMRY,2051000,4,5,4600,1695,1395,2600,1260,121,1998,86,86,60,1990,mid-range
273,TOYOTA,TOYOTA CAMRY,2064000,4,5,4600,1695,1395,2600,1270,121,1998,86,86,60,1990,mid-range
274,TOYOTA,TOYOTA CAMRY,2144000,4,5,4600,1695,1395,2600,1300,121,1998,86,86,60,1990,mid-range
275,TOYOTA,TOYOTA CAMRY,1328000,4,5,4530,1690,1385,2600,1336.993671,77,1838,82.5,86,60,1990,mid-range
276,TOYOTA,TOYOTA CAMRY,1403000,4,5,4530,1690,1385,2600,1336.993671,77,1838,82.5,86,60,1990,mid-range
277,TOYOTA,TOYOTA CAMRY,1465000,4,5,4530,1690,1385,2600,1336.993671,77,1838,82.5,86,60,1989,mid-range
278,TOYOTA,TOYOTA CAMRY,1540000,4,5,4530,1690,1385,2600,1336.993671,77,1838,82.5,86,60,1989,mid-range
279,TOYOTA,TOYOTA CAMRY,1601000,4,5,4530,1690,1385,2600,1336.993671,63,1974,85,85,60,1989,mid-range
280,TOYOTA,TOYOTA CAMRY,1676000,4,5,4530,1690,1385,2600,1336.993671,63,1974,85,85,60,1989,mid-range
281,TOYOTA,TOYOTA CAMRY,1561000,4,5,4530,1690,1395,2600,1336.993671,88,1998,86,86,60,1989,mid-range
282,TOYOTA,TOYOTA CAMRY,1654000,4,5,4530,1690,1395,2600,1336.993671,88,1998,86,86,60,1989,mid-range
283,TOYOTA,TOYOTA CAMRY,2004000,4,5,4650,1690,1370,2600,1330,103,1992,78,69.5,60,1989,mid-range
284,TOYOTA,TOYOTA CAMRY,2097000,4,5,4650,1690,1370,2600,1350,103,1992,78,69.5,60,1989,mid-range
285,TOYOTA,TOYOTA CAMRY,1647000,4,5,4530,1690,1385,2600,1120,77,1838,82.5,86,60,1989,mid-range
286,TOYOTA,TOYOTA CAMRY,1732000,4,5,4530,1690,1385,2600,1150,77,1838,82.5,86,60,1989,mid-range
287,TOYOTA,TOYOTA CAMRY,1801000,4,5,4530,1690,1385,2600,1170,63,1974,85,85,60,1989,mid-range
288,TOYOTA,TOYOTA CAMRY,1886000,4,5,4530,1690,1385,2600,1200,63,1974,85,85,60,1989,mid-range
289,TOYOTA,TOYOTA CAMRY,1756000,4,5,4530,1690,1395,2600,1160,88,1998,86,86,60,1989,mid-range
290,TOYOTA,TOYOTA CAMRY,1841000,4,5,4530,1690,1395,2600,1190,88,1998,86,86,60,1989,mid-range
291,TOYOTA,TOYOTA CAMRY,1119000,4,5,4500,1690,1385,2600,1070,77,1838,82.5,86,60,1988,mid-range
292,TOYOTA,TOYOTA CAMRY,1202000,4,5,4500,1690,1385,2600,1080,77,1838,82.5,86,60,1988,mid-range
293,TOYOTA,TOYOTA CAMRY,1259000,4,5,4530,1690,1385,2600,1100,77,1838,82.5,86,60,1988,mid-range
294,TOYOTA,TOYOTA CAMRY,1277000,4,5,4500,1690,1385,2600,1110,77,1838,82.5,86,60,1988,mid-range
295,TOYOTA,TOYOTA CAMRY,1334000,4,5,4530,1690,1385,2600,1130,77,1838,82.5,86,60,1988,mid-range
296,TOYOTA,TOYOTA CAMRY,1417000,4,5,4530,1690,1385,2600,1120,77,1838,82.5,86,60,1988,mid-range
297,TOYOTA,TOYOTA CAMRY,1492000,4,5,4530,1690,1385,2600,1150,77,1838,82.5,86,60,1988,mid-range
298,TOYOTA,TOYOTA CAMRY,1493000,4,5,4530,1690,1385,2600,1140,77,1838,82.5,86,60,1988,mid-range
299,TOYOTA,TOYOTA CAMRY,1568000,4,5,4530,1690,1385,2600,1170,77,1838,82.5,86,60,1988,mid-range
300,TOYOTA,TOYOTA CAMRY,1405000,4,5,4530,1690,1385,2600,1150,63,1974,86,85,60,1988,mid-range
301,TOYOTA,TOYOTA CAMRY,1480000,4,5,4530,1690,1385,2600,1180,63,1974,86,85,60,1988,mid-range
302,TOYOTA,TOYOTA CAMRY,1553000,4,5,4530,1690,1385,2600,1170,63,1974,86,85,60,1988,mid-range
303,TOYOTA,TOYOTA CAMRY,1628000,4,5,4530,1690,1385,2600,1200,63,1974,86,85,60,1988,mid-range
304,TOYOTA,TOYOTA CAMRY,1927000,4,5,4650,1690,1370,2600,1330,103,1992,78,69.5,60,1988,mid-range
305,TOYOTA,TOYOTA CAMRY,2012000,4,5,4625,1690,1395,2600,1310,103,1992,78,69.5,60,1988,mid-range
306,TOYOTA,TOYOTA CAMRY,2020000,4,5,4650,1690,1370,2600,1350,103,1992,78,69.5,60,1988,mid-range
307,TOYOTA,TOYOTA CAMRY,2056000,4,5,4650,1690,1370,2600,1330,103,1992,78,69.5,60,1988,mid-range
308,TOYOTA,TOYOTA CAMRY,2105000,4,5,4625,1690,1395,2600,1330,103,1992,78,69.5,60,1988,mid-range
309,TOYOTA,TOYOTA CAMRY,2149000,4,5,4650,1690,1370,2600,1350,103,1992,78,69.5,60,1988,mid-range
310,TOYOTA,TOYOTA CAMRY,2191000,4,5,4625,1690,1395,2600,1320,103,1992,78,69.5,60,1988,mid-range
311,TOYOTA,TOYOTA CAMRY,2235000,4,5,4650,1690,1370,2600,1340,103,1992,78,69.5,60,1988,mid-range
312,TOYOTA,TOYOTA CAMRY,2284000,4,5,4625,1690,1395,2600,1340,103,1992,78,69.5,60,1988,mid-range
313,TOYOTA,TOYOTA CAMRY,2328000,4,5,4650,1690,1370,2600,1360,103,1992,78,69.5,60,1988,mid-range
314,TOYOTA,TOYOTA CAMRY,1513000,4,5,4530,1690,1395,2600,1160,88,1998,86,86,60,1988,mid-range
315,TOYOTA,TOYOTA CAMRY,1554000,4,5,4530,1690,1395,2600,1290,88,1998,86,86,60,1988,mid-range
316,TOYOTA,TOYOTA CAMRY,1606000,4,5,4530,1690,1395,2600,1190,88,1998,86,86,60,1988,mid-range
317,TOYOTA,TOYOTA CAMRY,1664000,4,5,4530,1690,1395,2600,1320,88,1998,86,86,60,1988,mid-range
318,TOYOTA,TOYOTA CAMRY,1670000,4,5,4530,1690,1395,2600,1190,88,1998,86,86,60,1988,mid-range
319,TOYOTA,TOYOTA CAMRY,1763000,4,5,4530,1690,1395,2600,1220,88,1998,86,86,60,1988,mid-range
320,TOYOTA,TOYOTA CAMRY,1782000,4,5,4530,1690,1395,2600,1330,88,1998,86,86,60,1988,mid-range
321,TOYOTA,TOYOTA CAMRY,1873000,4,5,4530,1690,1395,2600,1220,103,1998,86,86,60,1988,mid-range
322,TOYOTA,TOYOTA CAMRY,1892000,4,5,4530,1690,1395,2600,1360,88,1998,86,86,60,1988,mid-range
323,TOYOTA,TOYOTA CAMRY,1966000,4,5,4530,1690,1395,2600,1250,103,1998,86,86,60,1988,mid-range
324,TOYOTA,TOYOTA CAMRY GRACIA,2200000,5,5,4800,1785,1470,2670,1480,103,2163,87,91,70,1999,mid-range
325,TOYOTA,TOYOTA CAMRY GRACIA,2335000,5,5,4800,1785,1470,2670,1480,103,2163,87,91,70,1999,mid-range
326,TOYOTA,TOYOTA CAMRY GRACIA,2400000,5,5,4800,1785,1470,2670,1480,103,2163,87,91,70,1999,mid-range
327,TOYOTA,TOYOTA CAMRY GRACIA,2420000,5,5,4800,1785,1480,2670,1570,103,2163,87,91,65,1999,mid-range
328,TOYOTA,TOYOTA CAMRY GRACIA,2535000,5,5,4800,1785,1470,2670,1480,103,2163,87,91,70,1999,mid-range
329,TOYOTA,TOYOTA CAMRY GRACIA,2555000,5,5,4800,1785,1480,2670,1570,103,2163,87,91,65,1999,mid-range
330,TOYOTA,TOYOTA CAMRY GRACIA,2620000,5,5,4800,1785,1480,2670,1570,103,2163,87,91,65,1999,mid-range
331,TOYOTA,TOYOTA CAMRY GRACIA,2755000,5,5,4800,1785,1480,2670,1570,103,2163,87,91,65,1999,mid-range
332,TOYOTA,TOYOTA CAMRY GRACIA,2615000,5,5,4800,1785,1470,2670,1530,147,2496,87.5,69.2,70,1999,mid-range
333,TOYOTA,TOYOTA CAMRY GRACIA,2665000,5,5,4800,1785,1470,2670,1530,147,2496,87.5,69.2,70,1999,mid-range
334,TOYOTA,TOYOTA CAMRY GRACIA,2835000,5,5,4800,1785,1480,2670,1610,147,2496,87.5,69.2,65,1999,mid-range
335,TOYOTA,TOYOTA CAMRY GRACIA,2860000,5,5,4800,1785,1470,2670,1530,147,2496,87.5,69.2,70,1999,mid-range
336,TOYOTA,TOYOTA CAMRY GRACIA,2885000,5,5,4800,1785,1480,2670,1610,147,2496,87.5,69.2,65,1999,mid-range
337,TOYOTA,TOYOTA CAMRY GRACIA,3070000,5,5,4800,1785,1480,2670,1610,147,2496,87.5,69.2,65,1999,mid-range
338,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,1998000,4,5,4760,1785,1420,2670,1390,103,2163,87,91,70,1998,mid-range
339,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2218000,4,5,4760,1785,1430,2670,1500,103,2163,87,91,65,1998,mid-range
340,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2233000,4,5,4760,1785,1420,2670,1390,103,2163,87,91,70,1998,mid-range
341,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2378000,4,5,4760,1785,1420,2670,1390,103,2163,87,91,70,1998,mid-range
342,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2453000,4,5,4760,1785,1430,2670,1500,103,2163,87,91,65,1998,mid-range
343,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2598000,4,5,4760,1785,1430,2670,1500,103,2163,87,91,65,1998,mid-range
344,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2523000,4,5,4760,1785,1420,2670,1440,147,2496,87.5,69.2,70,1998,mid-range
345,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2713000,4,5,4760,1785,1420,2670,1440,147,2496,87.5,69.2,70,1998,mid-range
346,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2058000,4,5,4760,1785,1420,2670,1430,103,2163,87,91,70,1997,mid-range
347,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2248000,4,5,4760,1785,1420,2670,1390,103,2163,87,91,70,1997,mid-range
348,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2518000,4,5,4760,1785,1420,2670,1440,147,2496,87.5,69.2,70,1997,mid-range
349,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2188000,4,5,4760,1785,1420,2670,1390,103,2163,87,91,70,1996,mid-range
350,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2268000,4,5,4760,1785,1420,2670,1390,103,2163,87,91,70,1996,mid-range
351,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2398000,4,5,4760,1785,1420,2670,1400,103,2163,87,91,70,1996,mid-range
352,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2488000,4,5,4760,1785,1420,2670,1440,147,2496,87.5,69.2,70,1996,mid-range
353,TOYOTA,TOYOTA CAMRY GRACIA SEDAN,2688000,4,5,4760,1785,1420,2670,1450,147,2496,87.5,69.2,70,1996,mid-range
354,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2160000,5,5,4775,1785,1470,2670,1470,103,2163,87,91,70,1998,mid-range
355,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2285000,5,5,4775,1785,1470,2670,1470,103,2163,87,91,70,1998,mid-range
356,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2380000,5,5,4775,1785,1480,2670,1560,103,2163,87,91,65,1998,mid-range
357,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2400000,5,5,4775,1785,1470,2670,1470,103,2163,87,91,70,1998,mid-range
358,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2505000,5,5,4775,1785,1480,2670,1560,103,2163,87,91,65,1998,mid-range
359,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2525000,5,5,4775,1785,1470,2670,1470,103,2163,87,91,70,1998,mid-range
360,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2620000,5,5,4775,1785,1480,2670,1560,103,2163,87,91,65,1998,mid-range
361,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2745000,5,5,4775,1785,1480,2670,1560,103,2163,87,91,65,1998,mid-range
362,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2575000,5,5,4775,1785,1470,2670,1520,147,2496,87.5,69.2,70,1998,mid-range
363,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2665000,5,5,4775,1785,1470,2670,1520,147,2496,87.5,69.2,70,1998,mid-range
364,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2795000,5,5,4775,1785,1480,2670,1600,147,2496,87.5,69.2,65,1998,mid-range
365,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2850000,5,5,4775,1785,1470,2670,1520,147,2496,87.5,69.2,70,1998,mid-range
366,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2885000,5,5,4775,1785,1480,2670,1600,147,2496,87.5,69.2,65,1998,mid-range
367,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,3035000,5,5,4775,1785,1480,2670,1600,147,2496,87.5,69.2,65,1998,mid-range
368,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2500000,5,5,4775,1785,1480,2670,1560,103,2163,87,91,65,1997,mid-range
369,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2600000,5,5,4775,1785,1480,2670,1560,103,2163,87,91,65,1997,mid-range
370,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2700000,5,5,4775,1785,1480,2670,1560,103,2163,87,91,65,1997,mid-range
371,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2785000,5,5,4775,1785,1480,2670,1560,103,2163,87,91,65,1997,mid-range
372,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2780000,5,5,4775,1785,1480,2670,1600,147,2496,87.5,69.2,65,1997,mid-range
373,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2870000,5,5,4775,1785,1480,2670,1600,147,2496,87.5,69.2,65,1997,mid-range
374,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2950000,5,5,4775,1785,1480,2670,1600,147,2496,87.5,69.2,65,1997,mid-range
375,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,3065000,5,5,4775,1785,1480,2670,1600,147,2496,87.5,69.2,65,1997,mid-range
376,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2280000,5,5,4775,1785,1470,2670,1470,103,2163,87,91,70,1996,mid-range
377,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2380000,5,5,4775,1785,1470,2670,1470,103,2163,87,91,70,1996,mid-range
378,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2480000,5,5,4775,1785,1470,2670,1480,103,2163,87,91,70,1996,mid-range
379,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2565000,5,5,4775,1785,1470,2670,1480,103,2163,87,91,70,1996,mid-range
380,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2560000,5,5,4775,1785,1470,2670,1520,147,2496,87.5,69.2,70,1996,mid-range
381,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2650000,5,5,4775,1785,1470,2670,1520,147,2496,87.5,69.2,70,1996,mid-range
382,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2730000,5,5,4775,1785,1470,2670,1530,147,2496,87.5,69.2,70,1996,mid-range
383,TOYOTA,TOYOTA CAMRY GRACIA STATIONWAGON,2845000,5,5,4775,1785,1470,2670,1530,147,2496,87.5,69.2,70,1996,mid-range
384,Daihatsu,Daihatsu Charade,610000,3,5,3680,1600,1385,2340,700,40,993,760,730,37,1989,mini
385,Daihatsu,Daihatsu Charade,942000,3,5,3680,1615,1385,2340,790,60,1295,760,714,37,1989,Subcompact
386,Daihatsu,Daihatsu Charade DE Tomaso,1398000,3,5,3760,1650,1420,2395,920,92,1589,760,876,45,1995,Subcompact
387,Daihatsu,Daihatsu Charade,1139000,3,5,3680,1615,1385,2340,820,69,1295,760,714,40,1991,Subcompact
388,Daihatsu,Daihatsu Charade,1090000,5,5,3750,1620,1385,2395,840,67,1295,760,714,45,1993,Subcompact
389,Daihatsu,Daihatsu Copen,1572900,2,2,3395,1475,1245,2230,810,47,659,610,564,40,2004,mini
390,Daihatsu,Daihatsu Charade Social,1054000,4,5,4100,1620,1385,2395,880,71,1498,760,826,45,1994,Subcompact
391,Daihatsu,Daihatsu Copen,2052000,2,2,3395,1475,1280,2230,870,47,658,630,704,30,2016,mini
392,Daihatsu,Daihatsu Charade Social,1148000,4,5,4085,1620,1385,2395,910,74,1498,760,826,45,1996,Subcompact
393,Daihatsu,Daihatsu COO,1659000,5,5,3800,1690,1635,2540,1070,80,1495,720,918,40,2008,Subcompact
394,Daihatsu,Daihatsu Charade Social,1383000,4,5,4085,1620,1410,2395,990,74,1498,760,826,40,1997,Subcompact
395,Daihatsu,Daihatsu Copen,1798200,2,2,3395,1475,1280,2230,870,47,658,630,704,30,2014,mini
396,Daihatsu,Daihatsu Copen,1965000,2,2,3395,1475,1245,2230,840,47,659,610,564,40,2009,mini
397,Daihatsu,Daihatsu Charade,1025000,3,5,3680,1615,1385,2340,780,37,993,760,730,37,1989,mini
398,Daihatsu,Daihatsu COO,1449000,5,5,3800,1690,1635,2540,1060,68,1297,720,797,40,2006,Subcompact
399,Daihatsu,Daihatsu Charade,920000,5,5,3680,1615,1385,2340,750,40,993,760,730,37,1989,mini
400,Daihatsu,Daihatsu Charade,846000,3,5,3680,1615,1385,2340,730,40,993,760,730,37,1989,mini
401,Daihatsu,Daihatsu Charade,763000,3,5,3680,1600,1385,2340,740,40,993,760,730,37,1989,mini
402,Daihatsu,Daihatsu Copen,1906200,2,2,3395,1475,1280,2230,870,47,658,630,704,30,2016,mini
403,Daihatsu,Daihatsu Copen,1572900,2,2,3395,1475,1245,2230,830,47,659,610,564,40,2004,mini
404,Daihatsu,Daihatsu Charade,1050000,3,5,3750,1620,1385,2395,820,67,1295,760,714,45,1993,Subcompact
405,Daihatsu,Daihatsu Charade,1038000,5,5,3750,1620,1385,2395,840,67,1295,760,714,45,1993,Subcompact
406,Daihatsu,Daihatsu Charade,1221000,3,5,3750,1620,1385,2395,830,67,1295,760,714,45,1993,Subcompact
407,Daihatsu,Daihatsu Charade Social,1383000,4,5,4100,1620,1385,2395,920,71,1498,760,826,45,1994,Subcompact
408,Daihatsu,Daihatsu Copen,2052000,2,2,3395,1475,1280,2230,870,47,658,630,704,30,2016,mini
409,Daihatsu,Daihatsu Copen,1965000,2,2,3395,1475,1245,2230,830,47,659,610,564,40,2008,mini
410,Daihatsu,Daihatsu Charade Social,1388000,4,5,4100,1620,1410,2395,970,71,1498,760,826,40,1994,Subcompact
411,Daihatsu,Daihatsu Charade DE Tomaso,1363000,3,5,3760,1650,1420,2395,900,92,1589,760,876,45,1994,Subcompact
412,Daihatsu,Daihatsu Copen,1572900,2,2,3395,1475,1245,2230,840,47,659,610,564,40,2004,mini
413,Daihatsu,Daihatsu Copen,2019600,2,2,3395,1475,1280,2230,850,47,658,630,704,30,2015,mini
414,Daihatsu,Daihatsu Charade,1009000,3,5,3680,1615,1400,2340,860,69,1295,760,714,37,1989,Subcompact
415,Daihatsu,Daihatsu Charade,893000,3,5,3750,1620,1385,2395,850,67,1295,760,714,45,1993,Subcompact
416,Daihatsu,Daihatsu Copen,1820000,2,2,3395,1475,1245,2230,830,47,659,610,564,40,2012,mini
417,Daihatsu,Daihatsu Charade Social,1203000,4,5,4085,1620,1410,2395,940,71,1498,760,826,40,1995,Subcompact
418,Daihatsu,Daihatsu Copen,1942500,2,2,3395,1475,1245,2230,840,47,659,610,564,40,2007,mini
419,Daihatsu,Daihatsu Charade Social,1288000,4,5,4100,1620,1385,2395,890,71,1498,760,826,45,1994,Subcompact
420,Daihatsu,Daihatsu Copen,1873800,2,2,3395,1475,1280,2230,850,47,658,630,704,30,2016,mini
421,Daihatsu,Daihatsu Copen,1782900,2,2,3395,1475,1245,2230,840,47,659,610,564,40,2004,mini
422,Daihatsu,Daihatsu COO,1673700,5,5,3800,1690,1635,2540,1120,68,1297,720,797,38,2008,Subcompact
423,Daihatsu,Daihatsu Charade,1463000,3,5,3750,1620,1385,2395,890,67,1295,760,714,45,1993,Subcompact
